id,provider_id,category_id,title,slug,description,short_description,base_price_cents,pricing_type,duration_minutes,images,includes,why_choose,is_active,is_verified,is_featured,is_deleted,rating,total_reviews,total_bookings,verified_hours,created_at,updated_at,duration_days,duration_hours,total_duration_minutes,advance_payment_percentage,isRejected,max_booking_hours,max_parallel_bookings,milestones,min_booking_hours,rejectedAt,rejectionNote,service_location,excludes,platform_fee_percentage
8dd738b1-c5bc-42e7-b88b-a74aaf7ce841,4a2ce9e2-3a83-4c88-8c0c-017783070902,cc4a0570-3b04-4b2a-a2e9-05ec4804431d,AC Repair & Service,ac-repair-service-51,"AC repair, gas refilling, filter replacement and deep cleaning for all brands.",Expert AC repair for all brands,49900,fixed,90,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,4.75,25,47,0,2026-01-30 07:45:43.287,2026-01-30 07:45:43.287,0,0,,0,f,,1,,,,,online,,
10164e9d-b8bc-45c8-9ad4-c821e3bdedeb,0b3d86b2-045a-450c-b5b9-6ee77ba8393b,3f160228-51c8-4ecf-8a0a-57dfed1b0239,Birthday Photography,birthday-photography-52,Professional birthday event photography with same-day preview shots.,Birthday shoot with same-day preview,699900,fixed,180,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,4.01,66,87,0,2026-02-06 17:24:48.593,2026-02-06 17:24:48.593,0,0,,0,f,,1,,,,,online,,
83207c00-d9bc-443f-8033-f4b3a3d78db2,aff7bf6f-1f42-4186-9172-0575e2166d1b,0e2acfd3-b488-493c-a54f-d3268eb73f66,IELTS/TOEFL Preparation,ielts-toefl-prep-53,Structured IELTS and TOEFL coaching targeting Band 7+ scores.,IELTS/TOEFL coaching for Band 7+,120000,hourly,90,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,3.99,60,97,0,2026-02-10 19:33:33.583,2026-02-10 19:33:33.583,0,0,,0,f,,1,,,,,onsite,,
09f01302-1cfa-470b-80ee-97324c471aac,ef2db3af-8411-4c5b-9bf3-9bde5013d5c9,3683acb1-77f4-42bd-92e3-f5723891b482,Nutritionist Consultation,nutritionist-consultation-54,Personalized diet planning and nutrition guidance by certified nutritionists.,Custom diet plan from certified nutritionist,150000,fixed,60,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,3.62,77,85,0,2026-02-25 22:10:35.307,2026-02-25 22:10:35.307,0,0,,0,f,,1,,,,,online,,
40e60baa-9eaf-4c64-bfe4-ae30fb08a5d4,af731e0d-390b-42bd-84b9-cc400482dd18,09219e10-8c5b-4ec3-ac67-83637c35bc83,DJ & Sound Setup,dj-sound-setup-55,"Professional DJ setup, sound system and lighting for parties and weddings.",DJ and sound system for events,399900,fixed,360,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,3.78,18,19,0,2026-04-09 13:33:21.195,2026-04-09 13:33:21.195,0,0,,0,f,,1,,,,,onsite,,
f86c237b-40ec-4765-9e03-f6bbdb01002c,be505d37-33a7-4f49-b80d-96bda674b840,5f7d1bd3-a25c-49c9-bb6f-3a3e49e624b4,Laptop/PC Repair,laptop-pc-repair-56,Diagnosis and repair of laptops and desktops for all brands.,All-brand laptop and PC repair,59900,fixed,90,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,4.01,96,104,0,2026-02-22 07:33:13.858,2026-02-22 07:33:13.858,0,0,,0,f,,1,,,,,onsite,,
630d0080-f4fe-446b-9422-30396c62131e,572f0e58-8b43-492f-8b7a-9ef65160d275,e54b2e6e-af87-4b2f-9512-20314813671a,Sofa & Carpet Cleaning,sofa-carpet-cleaning-57,"Steam cleaning and sanitizing sofas, carpets and upholstery.",Deep sofa and carpet steam cleaning,79900,fixed,120,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,4.23,26,74,0,2026-04-04 19:04:01.692,2026-04-04 19:04:01.692,0,0,,0,f,,1,,,,,onsite,,
194c7f17-7deb-421a-a992-debf903b7fc6,d3deddf8-0ca1-4781-8f2d-07eff4129c9f,a8946753-adbb-463c-8c91-e19653b7d3f2,Facial & Skin Treatment,facial-skin-treatment-58,"Advanced facial, clean-up and skin rejuvenation at your doorstep.",Doorstep facial and skin rejuvenation,149900,fixed,75,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,f,f,3.70,60,106,0,2026-01-04 10:28:24.136,2026-01-04 10:28:24.136,0,0,,0,f,,1,,,,,online,,
3e873f14-b11c-4c6f-a8d1-07c5644e5d96,f486aeb3-14eb-45f0-b9d6-d2afaedb21f8,cc4a0570-3b04-4b2a-a2e9-05ec4804431d,Plumbing Services,plumbing-services-59,"Tap, pipeline, drainage and bathroom fitting repair and installation.",Home plumbing repair and installation,34900,fixed,60,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,4.30,59,61,0,2026-01-21 17:03:08.252,2026-01-21 17:03:08.252,0,0,,0,f,,1,,,,,onsite,,
8c2b08d1-0834-451e-849a-bf2f450e2dfe,c367a069-f5d4-441d-9c1c-890d18c9def8,3f160228-51c8-4ecf-8a0a-57dfed1b0239,Corporate Headshots,corporate-headshots-60,Professional corporate and LinkedIn headshots with retouching.,LinkedIn-ready corporate headshots,399900,fixed,90,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,4.68,104,105,0,2026-02-03 09:35:35.413,2026-02-03 09:35:35.413,0,0,,0,f,,1,,,,,onsite,,
826b4279-0aae-4751-9738-9bb90e395113,ddda5e27-ffc4-4249-a85c-3c55784bc41a,0e2acfd3-b488-493c-a54f-d3268eb73f66,Math & Science Tutoring,math-science-tutoring-61,"Personalized tutoring for Class 8-12 Mathematics, Physics and Chemistry.",Class 8-12 Math & Science tutoring,80000,hourly,60,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,f,f,3.77,81,109,0,2026-03-14 09:44:55.542,2026-03-14 09:44:55.542,0,0,,0,f,,1,,,,,online,,
720a0c0b-0d71-4d97-ad8f-bf00bd8da716,efae5e43-ad79-4a37-bdc7-90b013f4c068,3683acb1-77f4-42bd-92e3-f5723891b482,Yoga at Home,yoga-at-home-62,"Morning yoga sessions at your home for flexibility, breathing and mindfulness.",Personalized home yoga sessions,80000,hourly,60,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,4.26,48,85,0,2026-01-16 16:30:06.204,2026-01-16 16:30:06.204,0,0,,0,f,,1,,,,,onsite,,
01178ab8-e053-442b-a48c-1229657cc434,21e75cd6-e1c8-4437-b34c-0226e051a698,09219e10-8c5b-4ec3-ac67-83637c35bc83,Wedding Decoration,wedding-decoration-63,"Floral, thematic and stage decoration for weddings and receptions.",Complete wedding decor and florals,1499900,fixed,360,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,4.97,52,67,0,2026-06-04 04:02:19.845,2026-06-04 04:02:19.845,0,0,,0,f,,1,,,,,online,,
0563a9fa-6e5b-4efa-bc2a-5b2be60248eb,a085bb75-7aac-4e90-927c-781eac4832c2,5f7d1bd3-a25c-49c9-bb6f-3a3e49e624b4,CCTV Installation,cctv-installation-64,Professional CCTV camera installation and DVR configuration for homes and offices.,Home and office CCTV installation,149900,fixed,120,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,3.69,45,75,0,2026-04-17 04:10:53.326,2026-04-17 04:10:53.326,0,0,,0,f,,1,,,,,onsite,,
ff4ce33a-9704-4960-a2a6-eca66711ba88,459be011-862d-435c-b35e-f5acf9991520,e54b2e6e-af87-4b2f-9512-20314813671a,Move-in/Move-out Cleaning,move-in-out-cleaning-65,Complete cleaning service before or after moving homes.,Thorough move-in or move-out cleaning,129900,fixed,150,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,3.81,3,53,0,2026-05-02 16:36:09.298,2026-05-02 16:36:09.298,0,0,,0,f,,1,,,,,onsite,,
ab989496-aebf-4d20-a95c-19689ee9e07f,548c77d7-ff8e-487b-9c92-16b8c6be82fe,a8946753-adbb-463c-8c91-e19653b7d3f2,Bridal Makeup & Hair,bridal-makeup-hair-66,"Complete bridal makeup, hairstyling and saree draping for the big day.",Bridal makeup with trial session included,899900,fixed,240,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,3.62,33,55,0,2026-05-01 23:02:26.790,2026-05-01 23:02:26.790,0,0,,0,f,,1,,,,,online,,
51b6e618-275c-4aa0-be7f-7c1a2cabed95,35c06868-e19d-4050-86ae-6ce3e40b4175,cc4a0570-3b04-4b2a-a2e9-05ec4804431d,Washing Machine Repair,washing-machine-repair-67,Washing machine diagnosis and repair for all brands and models.,All-brand washing machine repair,39900,fixed,60,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,3.86,19,30,0,2026-04-09 04:13:10.273,2026-04-09 04:13:10.273,0,0,,0,f,,1,,,,,onsite,,
baaddaa2-4e08-4480-95e1-90e027702b74,34d27c6e-4f95-4eb5-912c-a16685c3a997,3f160228-51c8-4ecf-8a0a-57dfed1b0239,Product Photography,product-photography-68,Studio-quality product photos for e-commerce and marketing.,E-commerce product photography,299900,fixed,120,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,4.12,69,104,0,2026-01-11 20:19:46.576,2026-01-11 20:19:46.576,0,0,,0,f,,1,,,,,onsite,,
85334de4-a266-4f04-a3fa-6fcb8d20d9bf,6a5875d2-1869-4a5c-bb61-6a0551826003,0e2acfd3-b488-493c-a54f-d3268eb73f66,Coding for Beginners,coding-beginners-69,"Beginner-friendly Python, web and logic programming sessions for school/college students.",Python and web coding for beginners,90000,hourly,60,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,3.77,119,123,0,2026-02-09 14:13:48.279,2026-02-09 14:13:48.279,0,0,,0,f,,1,,,,,online,,
8397c8b0-72c1-4022-a379-c373059ef903,7f2bd340-815e-4232-9648-bb84ad761a3e,3683acb1-77f4-42bd-92e3-f5723891b482,Post-Natal Fitness,post-natal-fitness-70,Gentle and safe fitness routines for new mothers to regain strength.,Safe post-natal fitness for new moms,90000,hourly,45,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,4.19,111,143,0,2026-03-19 04:36:26.256,2026-03-19 04:36:26.256,0,0,,0,f,,1,,,,,online,,
ddd9d36e-32e4-449c-8352-a475bfb61998,66f9fa46-8259-4a11-88b9-b5abead4c13b,09219e10-8c5b-4ec3-ac67-83637c35bc83,Birthday Party Planning,birthday-party-planning-71,"Complete birthday party organization including decor, catering and entertainment.",End-to-end birthday party management,499900,fixed,480,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,3.87,22,29,0,2026-02-05 19:47:38.345,2026-02-05 19:47:38.345,0,0,,0,f,,1,,,,,onsite,,
39b39b9c-5dde-4b92-bb5d-432128bcf93e,acccc5fc-1d5a-4afb-ba10-182fa86937ca,5f7d1bd3-a25c-49c9-bb6f-3a3e49e624b4,Software Installation,software-installation-72,"OS reinstallation, driver updates, antivirus and software setup.",OS and software setup service,29900,fixed,60,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,3.51,112,148,0,2026-01-29 11:20:12.655,2026-01-29 11:20:12.655,0,0,,0,f,,1,,,,,online,,
3aae7a76-592a-4ab9-a3dd-bf1f1ad60a98,cad1ce7d-424d-46df-83d7-11ce9a5f3fa1,e54b2e6e-af87-4b2f-9512-20314813671a,Kitchen Deep Clean,kitchen-deep-clean-73,"Thorough kitchen degreasing, chimney cleaning and appliance wipe-down.",Kitchen deep clean and degreasing,59900,fixed,90,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,4.93,117,136,0,2026-03-07 10:54:52.493,2026-03-07 10:54:52.493,0,0,,0,f,,1,,,,,onsite,,
e34b8027-cbf1-4ead-b184-6bd97b0e3d5c,2858f006-3101-466d-b24f-8f1763f5b9e4,a8946753-adbb-463c-8c91-e19653b7d3f2,Full Body Massage,full-body-massage-74,Relaxing full-body massage using therapeutic oils by a trained therapist.,Therapeutic full-body massage at home,179900,fixed,90,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,3.93,84,106,0,2026-05-06 10:08:44.252,2026-05-06 10:08:44.252,0,0,,0,f,,1,,,,,onsite,,
49dcc95e-c347-442f-8947-687d2f3b28d6,09c474a5-b8be-40ce-9e1f-d747b791c4a2,cc4a0570-3b04-4b2a-a2e9-05ec4804431d,Electrical Repair,electrical-repair-75,"Wiring, switchboard, fan and light fitting repair by licensed electricians.",Licensed home electrical repair,29900,fixed,60,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,3.75,66,80,0,2026-06-21 21:35:58.993,2026-06-21 21:35:58.993,0,0,,0,f,,1,,,,,online,,
1afcb233-ddeb-4dac-88fc-a06739c43f81,c91896aa-8114-45d1-9ab5-e5117bd2a817,3f160228-51c8-4ecf-8a0a-57dfed1b0239,Wedding Photography,wedding-photography-76,"Full-day wedding coverage with candid shots, pre-wedding shoot and edited album.",Full-day wedding coverage + pre-shoot,4999900,custom,720,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,3.95,7,57,0,2026-03-05 08:00:12.259,2026-03-05 08:00:12.259,0,0,,0,f,,1,,,,,onsite,,
312330a2-c0fe-4be9-b53d-7d6ab363bdcb,789060d2-d678-4383-bd8a-310bed4b4a71,0e2acfd3-b488-493c-a54f-d3268eb73f66,English Language Coaching,english-coaching-77,"Spoken English, grammar and writing improvement for all ages.",Spoken English and grammar coaching,70000,hourly,60,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,3.52,91,135,0,2026-02-09 19:53:49.154,2026-02-09 19:53:49.154,0,0,,0,f,,1,,,,,online,,
f0ada4af-3a46-4499-9b3c-16d2be42e54d,bdecabd8-66f4-42a9-8adb-1c9ecf8aa192,3683acb1-77f4-42bd-92e3-f5723891b482,Zumba Dance Classes,zumba-dance-classes-78,High-energy Zumba sessions for weight loss and fitness.,Fun Zumba fitness classes at home,70000,hourly,60,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,4.43,66,95,0,2026-05-04 14:29:03.290,2026-05-04 14:29:03.290,0,0,,0,f,,1,,,,,onsite,,
da489dbf-4e31-44af-b645-45c3906b3905,b3bf8e10-2fb5-4a6c-b4aa-e142d62874f4,09219e10-8c5b-4ec3-ac67-83637c35bc83,Catering Services,catering-services-79,Traditional Kerala and multicuisine catering for all event sizes.,Kerala and multicuisine event catering,99900,custom,240,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,4.55,4,53,0,2026-01-29 15:07:24.902,2026-01-29 15:07:24.902,0,0,,0,f,,1,,,,,online,,
b3f17c46-c0b7-4c66-bea7-a4430de2d3b0,4bcf2e92-2eb3-41c8-82cc-794a325192eb,5f7d1bd3-a25c-49c9-bb6f-3a3e49e624b4,Data Recovery,data-recovery-80,"Professional recovery of lost data from hard drives, SSDs and USB devices.",Hard drive and SSD data recovery,99900,fixed,120,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,3.50,15,19,0,2026-01-31 02:34:16.870,2026-01-31 02:34:16.870,0,0,,0,f,,1,,,,,onsite,,
b310c90d-7dc2-4ecb-8fd5-41452fa68796,372d42d6-7c2d-4a80-8431-fa0abf39fd26,e54b2e6e-af87-4b2f-9512-20314813671a,Deep Home Cleaning,deep-home-cleaning-81,"Professional deep cleaning of your entire home including kitchen, bathrooms and bedrooms.",Full home deep clean with eco products,149900,fixed,180,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,3.88,73,101,0,2026-04-08 05:14:13.824,2026-04-08 05:14:13.824,0,0,,0,f,,1,,,,,onsite,,
5ba50a29-8da7-4792-9d37-cc5fbf72a1d1,48d4ed08-0642-4a14-a14d-a610da5e40c7,a8946753-adbb-463c-8c91-e19653b7d3f2,Party Makeup,party-makeup-82,HD or airbrush party makeup with hairstyling for events.,Party-ready HD makeup and styling,249900,fixed,90,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,4.46,44,93,0,2026-01-17 09:46:50.513,2026-01-17 09:46:50.513,0,0,,0,f,,1,,,,,onsite,,
5176752d-234e-46b8-83bd-0e7289f9a2a4,b8727e1c-e462-499a-8a78-26979fb2cb15,cc4a0570-3b04-4b2a-a2e9-05ec4804431d,Refrigerator Repair,refrigerator-repair-83,"Fridge compressor, thermostat and gas leak repair by certified technicians.",Certified fridge repair service,44900,fixed,75,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,4.48,51,63,0,2026-05-22 18:27:45.125,2026-05-22 18:27:45.125,0,0,,0,f,,1,,,,,onsite,,
d180d635-5d5e-448f-9f68-5638104f3f61,e9e69b1b-6ae0-4d9e-aa60-88f1451ec5d6,3f160228-51c8-4ecf-8a0a-57dfed1b0239,Newborn & Maternity Shoot,newborn-maternity-shoot-84,Artistic maternity and newborn portraits in natural or studio settings.,Artistic maternity and newborn portraits,899900,fixed,180,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,f,f,4.41,32,35,0,2026-06-14 13:07:13.942,2026-06-14 13:07:13.942,0,0,,0,f,,1,,,,,onsite,,
be424d58-af6e-45b7-a2a5-b0aaba4a4e88,f7a911d4-8643-4232-96cf-d7bb1c1c5c29,0e2acfd3-b488-493c-a54f-d3268eb73f66,Preschool Readiness,preschool-readiness-85,Activity-based learning for children aged 3-6 to prepare for school.,School readiness for ages 3-6,60000,hourly,45,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,4.61,118,125,0,2026-02-25 01:13:04.478,2026-02-25 01:13:04.478,0,0,,0,f,,1,,,,,online,,
224d8dc5-d16c-431c-84d2-0937cba7e786,139e884d-6c07-47e5-87cb-90af33c41eac,3683acb1-77f4-42bd-92e3-f5723891b482,Personal Fitness Training,personal-fitness-training-86,One-on-one personal training with customized workout and diet plan.,Custom personal training and diet,120000,hourly,60,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,3.61,52,101,0,2026-03-31 00:14:00.601,2026-03-31 00:14:00.601,0,0,,0,f,,1,,,,,onsite,,
0ddd4b77-48fe-4a50-b165-7e090895e548,2018884a-ed11-4f6d-86e1-6ed9e0d5c8fc,09219e10-8c5b-4ec3-ac67-83637c35bc83,Corporate Event Management,corporate-event-mgmt-87,"Full-scale corporate event planning: venue, AV, catering and logistics.",Corporate event planning and execution,2999900,custom,480,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,3.97,106,146,0,2026-05-26 22:13:37.391,2026-05-26 22:13:37.391,0,0,,0,f,,1,,,,,onsite,,
fa49a4e7-be89-463e-99db-2030af333aeb,163923e1-d82e-4afb-98e4-147b283aa7f2,5f7d1bd3-a25c-49c9-bb6f-3a3e49e624b4,Home Network Setup,home-network-setup-88,"Wi-Fi router setup, network optimization and connectivity troubleshooting.",Home Wi-Fi and network setup,39900,fixed,60,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,4.92,47,94,0,2026-02-06 02:47:17.681,2026-02-06 02:47:17.681,0,0,,0,f,,1,,,,,onsite,,
cfa8747a-2661-4ad9-858e-6d17c00f6a07,1c5d67dc-a30c-47d9-959f-c34244012458,e54b2e6e-af87-4b2f-9512-20314813671a,Post-Construction Cleanup,post-construction-cleanup-89,Full cleanup after renovation or construction work.,Post-renovation site cleanup,199900,fixed,240,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,3.76,73,81,0,2026-04-03 00:23:53.310,2026-04-03 00:23:53.310,0,0,,0,f,,1,,,,,online,,
533e7e17-d3bc-4e82-ba46-1d69ffae7423,f192f307-7f35-48fd-93da-2e45ce76d156,a8946753-adbb-463c-8c91-e19653b7d3f2,Mehendi Design,mehendi-design-90,Intricate bridal or party mehendi designs by expert artists.,Expert bridal and party mehendi,79900,fixed,120,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,4.76,107,154,0,2026-03-22 12:06:20.455,2026-03-22 12:06:20.455,0,0,,0,f,,1,,,,,onsite,,
5793d525-7bef-4582-97a1-d669b7c49e3b,c8acef02-11eb-4dc4-a2e9-31e90b2892eb,cc4a0570-3b04-4b2a-a2e9-05ec4804431d,AC Repair & Service,ac-repair-service-91,"AC repair, gas refilling, filter replacement and deep cleaning for all brands.",Expert AC repair for all brands,49900,fixed,90,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,f,f,4.22,14,16,0,2026-02-08 13:26:50.986,2026-02-08 13:26:50.986,0,0,,0,f,,1,,,,,online,,
81e15e52-47c0-4f3d-980f-b3793b47488e,9505a7be-44aa-443e-a1e9-30624ae27427,3f160228-51c8-4ecf-8a0a-57dfed1b0239,Birthday Photography,birthday-photography-92,Professional birthday event photography with same-day preview shots.,Birthday shoot with same-day preview,699900,fixed,180,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,4.01,79,82,0,2026-01-09 05:27:44.445,2026-01-09 05:27:44.445,0,0,,0,f,,1,,,,,online,,
cd71ed08-551f-4e6a-a584-5ab698ecab69,352eb8b5-f04f-467f-9313-afbe6ad8eea9,0e2acfd3-b488-493c-a54f-d3268eb73f66,IELTS/TOEFL Preparation,ielts-toefl-prep-93,Structured IELTS and TOEFL coaching targeting Band 7+ scores.,IELTS/TOEFL coaching for Band 7+,120000,hourly,90,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,3.70,83,133,0,2026-03-11 10:18:43.352,2026-03-11 10:18:43.352,0,0,,0,f,,1,,,,,onsite,,
0e2e28e0-feaf-4a70-bf3f-e3dd5b5de1ac,15b5468a-2688-4bbb-aabb-4236f5d78280,3683acb1-77f4-42bd-92e3-f5723891b482,Nutritionist Consultation,nutritionist-consultation-94,Personalized diet planning and nutrition guidance by certified nutritionists.,Custom diet plan from certified nutritionist,150000,fixed,60,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,4.56,5,45,0,2026-03-17 00:26:16.205,2026-03-17 00:26:16.205,0,0,,0,f,,1,,,,,onsite,,
48fddeb6-3fd0-4530-969f-40aafd71bfd9,0cf00b9e-0a9d-4363-8f02-0f441c147acd,09219e10-8c5b-4ec3-ac67-83637c35bc83,DJ & Sound Setup,dj-sound-setup-95,"Professional DJ setup, sound system and lighting for parties and weddings.",DJ and sound system for events,399900,fixed,360,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,f,f,4.10,10,44,0,2026-05-05 10:51:38.446,2026-05-05 10:51:38.446,0,0,,0,f,,1,,,,,onsite,,
a6e79c5e-25c5-404b-a7f6-e0f8c22a261d,7746b608-e8da-4412-bcc2-d13c43501784,5f7d1bd3-a25c-49c9-bb6f-3a3e49e624b4,Laptop/PC Repair,laptop-pc-repair-96,Diagnosis and repair of laptops and desktops for all brands.,All-brand laptop and PC repair,59900,fixed,90,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,3.54,96,130,0,2026-02-27 01:53:52.183,2026-02-27 01:53:52.183,0,0,,0,f,,1,,,,,onsite,,
e34e995e-babd-49a3-b48f-3b4befbfa85f,59758716-b18e-417b-8e13-52204ec3ea72,e54b2e6e-af87-4b2f-9512-20314813671a,Sofa & Carpet Cleaning,sofa-carpet-cleaning-97,"Steam cleaning and sanitizing sofas, carpets and upholstery.",Deep sofa and carpet steam cleaning,79900,fixed,120,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,4.94,103,135,0,2026-04-14 07:01:59.700,2026-04-14 07:01:59.700,0,0,,0,f,,1,,,,,onsite,,
838f3e82-2200-4b8a-9d99-39fc38babd08,432a5f42-ccac-4ac0-a351-a1893eb1fdc6,a8946753-adbb-463c-8c91-e19653b7d3f2,Facial & Skin Treatment,facial-skin-treatment-98,"Advanced facial, clean-up and skin rejuvenation at your doorstep.",Doorstep facial and skin rejuvenation,149900,fixed,75,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,f,f,4.88,58,95,0,2026-01-31 00:24:55.316,2026-01-31 00:24:55.316,0,0,,0,f,,1,,,,,online,,
7b25c9bb-a8e3-40e9-a492-aa7051c4fe3c,27387b04-abdd-4637-85d5-d7dd0109b300,cc4a0570-3b04-4b2a-a2e9-05ec4804431d,Plumbing Services,plumbing-services-99,"Tap, pipeline, drainage and bathroom fitting repair and installation.",Home plumbing repair and installation,34900,fixed,60,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,t,f,3.71,50,85,0,2026-06-15 22:21:23.519,2026-06-15 22:21:23.519,0,0,,0,f,,1,,,,,onsite,,
03905331-8915-4b00-bbd7-c061661f2448,648887b4-3b90-4a55-9b95-4a5a07666735,3f160228-51c8-4ecf-8a0a-57dfed1b0239,Corporate Headshots,corporate-headshots-100,Professional corporate and LinkedIn headshots with retouching.,LinkedIn-ready corporate headshots,399900,fixed,90,"[""https://images.unsplash.com/photo-1581578731548-c64695cc6952?w=400&h=300&fit=crop""]",,,t,t,f,f,4.27,82,84,0,2026-02-01 20:48:12.568,2026-02-01 20:48:12.568,0,0,,0,f,,1,,,,,onsite,,

p1umb3r0-0000-0000-0000-000000000000,c3013b2a-9a7f-40fe-b87c-f2624a1117c9,cc4a0570-3b04-4b2a-a2e9-05ec4804431d,Plumbing Repair,plumbing-repair,"Expert plumbing repair for leaks, pipes, and fixtures.",Fix leaks and pipe issues quickly.,5000,fixed,60,[],,,t,t,t,f,4.8,10,25,0,2026-06-30 10:00:00,2026-06-30 10:00:00,0,0,,0,f,,1,,,,,onsite,,
srv_photo1,prov1,cat_photo123,Photgraphy,photgraphy,I offer photgraphy services,Photgraphy service,5000,fixed,60,[],[],[],true,true,false,false,5.0,10,10,100,2026-07-12T00:00:00Z,2026-07-12T00:00:00Z,0,1,60,0,false,10,1,[],1,,,remote,,10
